id,label,code,source
1700B695F3728004,"Other secondary kyphosis, Thoracic region",M4014,SpecV2021SR40
521DDB38D20FC03B,"Other secondary kyphosis, Thoracolumbar region",M4015,SpecV2021SR40
258C6AD6BD146772,"Other secondary kyphosis, Lumbar region",M4016,SpecV2021SR40
73DEE7124208CACA,"Other secondary kyphosis, Lumbosacral region",M4017,SpecV2021SR40
A0F8E639BF541232,"Other secondary kyphosis, Sacral and sacrococcygeal region",M4018,SpecV2021SR40
3BE6C068CCDEF89F,"Other secondary kyphosis, Site unspecified",M4019,SpecV2021SR40
7EB0636321E3FF96,Other and unspecified kyphosis,M402,SpecV2021SR40
AC3015A4860CC2F2,"Other and unspecified kyphosis, Multiple sites in spine",M4020,SpecV2021SR40
8B2F46BBF1C364EB,"Other and unspecified kyphosis, Occipito-atlanto-axial region",M4021,SpecV2021SR40
2798BB12E49A4510,"Other and unspecified kyphosis, Cervical region",M4022,SpecV2021SR40
EFB0AB08481B7778,"Other and unspecified kyphosis, Cervicothoracic region",M4023,SpecV2021SR40
5938A355C474AD86,"Other and unspecified kyphosis, Thoracic region",M4024,SpecV2021SR40
B26E42AE028B880F,"Other and unspecified kyphosis, Thoracolumbar region",M4025,SpecV2021SR40
2A3122E2EF518216,"Other and unspecified kyphosis, Lumbar region",M4026,SpecV2021SR40
928D835C1DEDECC2,"Other and unspecified kyphosis, Lumbosacral region",M4027,SpecV2021SR40
DEAE889F04C7AF8E,"Other and unspecified kyphosis, Sacral and sacrococcygeal region",M4028,SpecV2021SR40
EA1426661BDFBBA4,"Other and unspecified kyphosis, Site unspecified",M4029,SpecV2021SR40
1016043424886F22,Flatback syndrome,M403,SpecV2021SR40
717DF656DA9554EE,"Flatback syndrome, Multiple sites in spine",M4030,SpecV2021SR40
3F99DB3F70E1F78F,"Flatback syndrome, Occipito-atlanto-axial region",M4031,SpecV2021SR40
D9CDEEB4EDC5BDEC,"Flatback syndrome, Cervical region",M4032,SpecV2021SR40
29ADF0E25AF5FF49,"Flatback syndrome, Cervicothoracic region",M4033,SpecV2021SR40
3334A80BD6B6CB7E,"Flatback syndrome, Thoracic region",M4034,SpecV2021SR40
D8169CB4AD4E106E,"Flatback syndrome, Thoracolumbar region",M4035,SpecV2021SR40
FFA619E970B41C56,"Flatback syndrome, Lumbar region",M4036,SpecV2021SR40
AD8BD00474B7A8F8,"Flatback syndrome, Lumbosacral region",M4037,SpecV2021SR40
A1F8A58F867AE405,"Flatback syndrome, Sacral and sacrococcygeal region",M4038,SpecV2021SR40
4B2A8D8B3A922F96,"Flatback syndrome, Site unspecified",M4039,SpecV2021SR40
936777E6CC648484,Other lordosis,M404,SpecV2021SR40
3D2EAE927EF8B4E0,"Other lordosis, Multiple sites in spine",M4040,SpecV2021SR40
6A92352C6A59F99F,"Other lordosis, Occipito-atlanto-axial region",M4041,SpecV2021SR40
D1AEFAB30471865B,"Other lordosis, Cervical region",M4042,SpecV2021SR40
4853F93AD7DA12C0,"Other lordosis, Cervicothoracic region",M4043,SpecV2021SR40
59558DCC4A0D9074,"Other lordosis, Thoracic region",M4044,SpecV2021SR40
B00BA59A0B9C7E0F,"Other lordosis, Thoracolumbar region",M4045,SpecV2021SR40
574E8E47842190FF,"Other lordosis, Lumbar region",M4046,SpecV2021SR40
2A2F800CE79BA27E,"Other lordosis, Lumbosacral region",M4047,SpecV2021SR40
D2E734BF7F031AD6,"Other lordosis, Sacral and sacrococcygeal region",M4048,SpecV2021SR40
51462081598F4A5D,"Other lordosis, Site unspecified",M4049,SpecV2021SR40
129720721A7366C9,"Lordosis, unspecified",M405,SpecV2021SR40
129EB011DF221E68,"Lordosis, unspecified, Multiple sites in spine",M4050,SpecV2021SR40
856DFF5C77A1F784,"Lordosis, unspecified, Occipito-atlanto-axial region",M4051,SpecV2021SR40
FD627765FC6BEF07,"Lordosis, unspecified, Cervical region",M4052,SpecV2021SR40
851F851D86F10AF4,"Lordosis, unspecified, Cervicothoracic region",M4053,SpecV2021SR40
73D9BDBBBA7AD0AF,"Lordosis, unspecified, Thoracic region",M4054,SpecV2021SR40
E827AF6A5DE5DCEF,"Lordosis, unspecified, Thoracolumbar region",M4055,SpecV2021SR40
73FDF58E72F50436,"Lordosis, unspecified, Lumbar region",M4056,SpecV2021SR40
10C15EFDA0EEBAFA,"Lordosis, unspecified, Lumbosacral region",M4057,SpecV2021SR40
75B33E49051DB2C4,"Lordosis, unspecified, Sacral and sacrococcygeal region",M4058,SpecV2021SR40
42A93B9757E8E4B0,"Lordosis, unspecified, Site unspecified",M4059,SpecV2021SR40
8E432FFE0FC6786B,Scoliosis,M41,SpecV2021SR40
8EE6ECDDB7904069,Infantile idiopathic scoliosis,M410,SpecV2021SR40
A1F2F9EFF2F7BD3E,"Infantile idiopathic scoliosis, Multiple sites in spine",M4100,SpecV2021SR40
92169F5CC542DBAA,"Infantile idiopathic scoliosis, Occipito-atlanto-axial region",M4101,SpecV2021SR40
EDCED35E2B59E1BB,"Infantile idiopathic scoliosis, Cervical region",M4102,SpecV2021SR40
96ECDB813DC23FA3,"Infantile idiopathic scoliosis, Cervicothoracic region",M4103,SpecV2021SR40
9D04B87C10A937D2,"Infantile idiopathic scoliosis, Thoracic region",M4104,SpecV2021SR40
6BEEAC56D2DC922F,"Infantile idiopathic scoliosis, Thoracolumbar region",M4105,SpecV2021SR40
6E68778C1FBECDF2,"Infantile idiopathic scoliosis, Lumbar region",M4106,SpecV2021SR40
60981527A72788A1,"Infantile idiopathic scoliosis, Lumbosacral region",M4107,SpecV2021SR40
A7FB133BBFF809AA,"Infantile idiopathic scoliosis, Sacral and sacrococcygeal region",M4108,SpecV2021SR40
6B6AD8DFEA372B08,"Infantile idiopathic scoliosis, Site unspecified",M4109,SpecV2021SR40
B78F6CAEE3071187,Juvenile idiopathic scoliosis,M411,SpecV2021SR40
6F9F906D9AFA6669,"Juvenile idiopathic scoliosis, Multiple sites in spine",M4110,SpecV2021SR40
E8E64558F57608E3,"Juvenile idiopathic scoliosis, Occipito-atlanto-axial region",M4111,SpecV2021SR40
F673107AC1276DA9,"Juvenile idiopathic scoliosis, Cervical region",M4112,SpecV2021SR40
8ADB8BF3556718DB,"Juvenile idiopathic scoliosis, Cervicothoracic region",M4113,SpecV2021SR40
754A217AE1E1EEF3,"Juvenile idiopathic scoliosis, Thoracic region",M4114,SpecV2021SR40
B67EFB3FEC5B4B6C,"Juvenile idiopathic scoliosis, Thoracolumbar region",M4115,SpecV2021SR40
6725842F0F051387,"Juvenile idiopathic scoliosis, Lumbar region",M4116,SpecV2021SR40
AC32085C980A369D,"Juvenile idiopathic scoliosis, Lumbosacral region",M4117,SpecV2021SR40
152049CEB3BB53E1,"Juvenile idiopathic scoliosis, Sacral and sacrococcygeal region",M4118,SpecV2021SR40
642521F7C59475D7,"Juvenile idiopathic scoliosis, Site unspecified",M4119,SpecV2021SR40
E6F27A0C2C4E19F7,Other idiopathic scoliosis,M412,SpecV2021SR40
80CE3D90019AF59C,"Other idiopathic scoliosis, Multiple sites in spine",M4120,SpecV2021SR40
79B208F14A57320C,"Other idiopathic scoliosis, Occipito-atlanto-axial region",M4121,SpecV2021SR40
4B32B7F347050C4C,"Other idiopathic scoliosis, Cervical region",M4122,SpecV2021SR40
884C1DD121BE10F5,"Other idiopathic scoliosis, Cervicothoracic region",M4123,SpecV2021SR40
C21E8135857F677E,"Other idiopathic scoliosis, Thoracic region",M4124,SpecV2021SR40
E670AA5DDE2AE1F0,"Other idiopathic scoliosis, Thoracolumbar region",M4125,SpecV2021SR40
0EA29D672FFDC24C,"Other idiopathic scoliosis, Lumbar region",M4126,SpecV2021SR40
6BEA4FCFEBD96C4E,"Other idiopathic scoliosis, Lumbosacral region",M4127,SpecV2021SR40
E174F16BA2C974DE,"Other idiopathic scoliosis, Sacral and sacrococcygeal region",M4128,SpecV2021SR40
B39C976571F5C5EC,"Other idiopathic scoliosis, Site unspecified",M4129,SpecV2021SR40
560B6336D7E6CA41,Thoracogenic scoliosis,M413,SpecV2021SR40
FEA2766BF7ECD378,"Thoracogenic scoliosis, Multiple sites in spine",M4130,SpecV2021SR40
F98C460D2FDB2E4F,"Thoracogenic scoliosis, Occipito-atlanto-axial region",M4131,SpecV2021SR40
61472694125A9D24,"Thoracogenic scoliosis, Cervical region",M4132,SpecV2021SR40
7CEE1BC00C1E263F,"Thoracogenic scoliosis, Cervicothoracic region",M4133,SpecV2021SR40
9CD34C231F806FEE,"Thoracogenic scoliosis, Thoracic region",M4134,SpecV2021SR40
6AE0A07797BF1B68,"Thoracogenic scoliosis, Thoracolumbar region",M4135,SpecV2021SR40
AE686BF76E6CD0EC,"Thoracogenic scoliosis, Lumbar region",M4136,SpecV2021SR40
F3592AED6209F68B,"Thoracogenic scoliosis, Lumbosacral region",M4137,SpecV2021SR40
2864B1F6A73F3F70,"Thoracogenic scoliosis, Sacral and sacrococcygeal region",M4138,SpecV2021SR40
7FDC5A7C5E348A49,"Thoracogenic scoliosis, Site unspecified",M4139,SpecV2021SR40
E1090823EE31C6EC,Neuromuscular scoliosis,M414,SpecV2021SR40
4CDF1563725ECCA5,"Neuromuscular scoliosis, Multiple sites in spine",M4140,SpecV2021SR40
5E5B7D1606526278,"Neuromuscular scoliosis, Occipito-atlanto-axial region",M4141,SpecV2021SR40
B5D8D790FF6FE18C,"Neuromuscular scoliosis, Cervical region",M4142,SpecV2021SR40
AC7FF9C6AC162EB1,"Neuromuscular scoliosis, Cervicothoracic region",M4143,SpecV2021SR40
3AE1512AB299F71A,"Neuromuscular scoliosis, Thoracic region",M4144,SpecV2021SR40
F90148F87B306C89,"Neuromuscular scoliosis, Thoracolumbar region",M4145,SpecV2021SR40
87F35497808EEE37,"Neuromuscular scoliosis, Lumbar region",M4146,SpecV2021SR40
62C46CB9F6575413,"Neuromuscular scoliosis, Lumbosacral region",M4147,SpecV2021SR40
EF2F1586E1AFD568,"Neuromuscular scoliosis, Sacral and sacrococcygeal region",M4148,SpecV2021SR40
EBA04546B2E0B5CE,"Neuromuscular scoliosis, Site unspecified",M4149,SpecV2021SR40
D8B5B78345C13445,Other secondary scoliosis,M415,SpecV2021SR40
5DD388C53D606E32,"Other secondary scoliosis, Multiple sites in spine",M4150,SpecV2021SR40
A3F82BAB3CEE2569,"Other secondary scoliosis,Occipito-atlanto-axial region",M4151,SpecV2021SR40
44D307D807B2A7E6,"Other secondary scoliosis, Cervical region",M4152,SpecV2021SR40
57935F9703244035,"Other secondary scoliosis, Cervicothoracic region",M4153,SpecV2021SR40
CE2A452C941BEE56,"Other secondary scoliosis, Thoracic region",M4154,SpecV2021SR40
4613BCF1F2125467,"Other secondary scoliosis, Thoracolumbar region",M4155,SpecV2021SR40
84685B741C691051,"Other secondary scoliosis, Lumbar region",M4156,SpecV2021SR40
7F39F552DD53F45C,"Other secondary scoliosis, Lumbosacral region",M4157,SpecV2021SR40
5B5334472738D264,"Other secondary scoliosis, Sacral and sacrococcygeal region",M4158,SpecV2021SR40
7E9B24548393CF2D,"Other secondary scoliosis, Site unspecified",M4159,SpecV2021SR40
71DB0F78D8D97089,Other forms of scoliosis,M418,SpecV2021SR40
09B63ABF0EAEDB44,"Other forms of scoliosis, Multiple sites in spine",M4180,SpecV2021SR40
438857705063F2B6,"Other forms of scoliosis, Occipito-atlanto-axial region",M4181,SpecV2021SR40
98D8BEBD1422515B,"Other forms of scoliosis, Cervical region",M4182,SpecV2021SR40
C05DC9690CFF4CAB,"Other forms of scoliosis, Cervicothoracic region",M4183,SpecV2021SR40
F76CDA08A64E7637,"Other forms of scoliosis, Thoracic region",M4184,SpecV2021SR40
E768EBA32A755280,"Other forms of scoliosis, Thoracolumbar region",M4185,SpecV2021SR40
018AB905CE5835F1,"Other forms of scoliosis, Lumbar region",M4186,SpecV2021SR40
0D7AD3A63F837B43,"Other forms of scoliosis, Lumbosacral region",M4187,SpecV2021SR40
85E7382835B38DDE,"Other forms of scoliosis, Sacral and sacrococcygeal region",M4188,SpecV2021SR40
EEC33C70CB9171EC,"Other forms of scoliosis, Site unspecified",M4189,SpecV2021SR40
5C79E2CBDDA0C7B8,"Scoliosis, unspecified",M419,SpecV2021SR40
0747EDC76CB77802,"Scoliosis, unspecified, Multiple sites in spine",M4190,SpecV2021SR40
B374424182268276,"Scoliosis, unspecified, Occipito-atlanto-axial region",M4191,SpecV2021SR40
7372720D8A3E9A6D,"Scoliosis, unspecified, Cervical region",M4192,SpecV2021SR40
6D647C30AD528F8E,"Scoliosis, unspecified, Cervicothoracic region",M4193,SpecV2021SR40
C72E1CDBBB04B067,"Scoliosis, unspecified, Thoracic region",M4194,SpecV2021SR40
2C9D3F8E8ECB9AE1,"Scoliosis, unspecified, Thoracolumbar region",M4195,SpecV2021SR40
DF506234F26E315B,"Scoliosis, unspecified, Lumbar region",M4196,SpecV2021SR40
513D05FC62FDA6F7,"Scoliosis, unspecified, Lumbosacral region",M4197,SpecV2021SR40
AE457B2C69CFD568,"Scoliosis, unspecified, Sacral and sacrococcygeal region",M4198,SpecV2021SR40
C06E9F4C946B55F5,"Scoliosis, unspecified, Site unspecified",M4199,SpecV2021SR40
6A3B5F0F4F7A083C,Spinal osteochondrosis,M42,SpecV2021SR40
C4BD12C7C8EE0587,Juvenile osteochondrosis of spine,M420,SpecV2021SR40
504507CD7FD02B90,"Juvenile osteochondrosis of spine, Multiple sites in spine",M4200,SpecV2021SR40
B894CB47BBEEB8F1,"Juvenile osteochondrosis of spine, Occipito-atlanto-axial region",M4201,SpecV2021SR40
6530096FF015AA9E,"Juvenile osteochondrosis of spine, Cervical region",M4202,SpecV2021SR40
754C17201DE1D2DF,"Juvenile osteochondrosis of spine, Cervicothoracic region",M4203,SpecV2021SR40
3A0677C8FDDADABC,"Juvenile osteochondrosis of spine, Thoracic region",M4204,SpecV2021SR40
B24CF5F7B08FA11A,"Juvenile osteochondrosis of spine, Thoracolumbar region",M4205,SpecV2021SR40
BF771E348933AF94,"Juvenile osteochondrosis of spine, Lumbar region",M4206,SpecV2021SR40
993A37687EF3B586,"Juvenile osteochondrosis of spine, Lumbosacral region",M4207,SpecV2021SR40
A09E04C89B223D56,"Juvenile osteochondrosis of spine, Sacral and sacrococcygeal region",M4208,SpecV2021SR40
D529EABA5EBD127E,"Juvenile osteochondrosis of spine, Site unspecified",M4209,SpecV2021SR40
72E747CF5CDF0A14,Adult osteochondrosis of spine,M421,SpecV2021SR40
4C4F1AABE0B9236E,"Adult osteochondrosis of spine, Multiple sites in spine",M4210,SpecV2021SR40
46063E3D4FE931C8,"Adult osteochondrosis of spine, Occipito-atlanto-axial region",M4211,SpecV2021SR40
84ACDEBB74B38892,"Adult osteochondrosis of spine, Cervical region",M4212,SpecV2021SR40
C43AEE8C0A0857E9,"Adult osteochondrosis of spine, Cervicothoracic region",M4213,SpecV2021SR40
6DACB7E7CC94B143,"Adult osteochondrosis of spine, Thoracic region",M4214,SpecV2021SR40
205FD82833AA69A6,"Adult osteochondrosis of spine, Thoracolumbar region",M4215,SpecV2021SR40
E9B2403979C94679,"Adult osteochondrosis of spine, Lumbar region",M4216,SpecV2021SR40
847A07012A473190,"Adult osteochondrosis of spine, Lumbosacral region",M4217,SpecV2021SR40
FC062856573C63C8,"Adult osteochondrosis of spine, Sacral and sacrococcygeal region",M4218,SpecV2021SR40
90C57CB973B3B908,"Adult osteochondrosis of spine, Site unspecified",M4219,SpecV2021SR40
F0B28691916EA550,"Spinal osteochondrosis, unspecified",M429,SpecV2021SR40
C077E3EB228F7BE3,"Spinal osteochondrosis, unspecified, Multiple sites in spine",M4290,SpecV2021SR40
2D2A75D10573FEBA,"Spinal osteochondrosis, unspecified, Occipito-atlanto-axial region",M4291,SpecV2021SR40
36B39A4E67356885,"Spinal osteochondrosis, unspecified, Cervical region",M4292,SpecV2021SR40
99D702E63EE2672B,"Spinal osteochondrosis, unspecified, Cervicothoracic region",M4293,SpecV2021SR40
8B650470CBDAB5FD,"Spinal osteochondrosis, unspecified, Thoracic region",M4294,SpecV2021SR40
BDE36C0C93FB540A,"Spinal osteochondrosis, unspecified, Thoracolumbar region",M4295,SpecV2021SR40
AD04355405C582C1,"Spinal osteochondrosis, unspecified, Lumbar region",M4296,SpecV2021SR40
B7E2AF27BE9A03FD,"Spinal osteochondrosis, unspecified, Lumbosacral region",M4297,SpecV2021SR40
D174E57BD8C54A94,"Spinal osteochondrosis, unspecified, Sacral and sacrococcygeal region",M4298,SpecV2021SR40
3728678CD7B096E1,"Spinal osteochondrosis, unspecified, Site unspecified",M4299,SpecV2021SR40
BD7EB7BD455726AD,Other deforming dorsopathies,M43,SpecV2021SR40
7AEEFE34CA5DFB42,Spondylolysis,M430,SpecV2021SR40
5F97D1371D1FE06B,"Spondylolysis, Multiple sites in spine",M4300,SpecV2021SR40
25A525CA2AE6A7D7,"Spondylolysis, Occipito-atlanto-axial region",M4301,SpecV2021SR40
D7FBBF6B24A5D52A,"Spondylolysis, Cervical region",M4302,SpecV2021SR40
63FCAC7DDD1A24B0,"Spondylolysis, Cervicothoracic region",M4303,SpecV2021SR40
8D48AE8F1C74A7DC,"Spondylolysis, Thoracic region",M4304,SpecV2021SR40
809496B71CEF679F,"Spondylolysis, Thoracolumbar region",M4305,SpecV2021SR40
DA1CF0AD6714C3A4,"Spondylolysis, Lumbar region",M4306,SpecV2021SR40
7E5890334B61FDFC,"Spondylolysis, Lumbosacral region",M4307,SpecV2021SR40
356ED2948480ADD4,"Spondylolysis, Sacral and sacrococcygeal region",M4308,SpecV2021SR40
BCEFA98158DA064E,"Spondylolysis, Site unspecified",M4309,SpecV2021SR40
7498C47E470229F0,Spondylolisthesis,M431,SpecV2021SR40
FBD467DEC5A8FC8D,"Spondylolisthesis, Multiple sites in spine",M4310,SpecV2021SR40
EB53CEC678A12A56,"Spondylolisthesis, Occipito-atlanto-axial region",M4311,SpecV2021SR40
49F02120F8655302,"Spondylolisthesis, Cervical region",M4312,SpecV2021SR40
BB1A594AA38E93A4,"Spondylolisthesis, Cervicothoracic region",M4313,SpecV2021SR40
90D3AC3A192EDD48,"Spondylolisthesis, Thoracic region",M4314,SpecV2021SR40
98AD4249D334CFFF,"Spondylolisthesis, Thoracolumbar region",M4315,SpecV2021SR40
73E75F6EB8260BC4,"Spondylolisthesis, Lumbar region",M4316,SpecV2021SR40
ABB5434C6ED82F93,"Spondylolisthesis, Lumbosacral region",M4317,SpecV2021SR40
2D2C5E50449FF474,"Spondylolisthesis, Sacral and sacrococcygeal region",M4318,SpecV2021SR40
F1BAA967C1F11D3E,"Spondylolisthesis, Site unspecified",M4319,SpecV2021SR40
EA6938BCC1E12E41,Other fusion of spine,M432,SpecV2021SR40
BAED5AE961AA1F7D,"Other fusion of spine, Multiple sites in spine",M4320,SpecV2021SR40
EEDBD91C35697C44,"Other fusion of spine, Occipito-atlanto-axial region",M4321,SpecV2021SR40
6C772DBE622BAB65,"Other fusion of spine, Cervical region",M4322,SpecV2021SR40
66CAC2B6021A4758,"Other fusion of spine, Cervicothoracic region",M4323,SpecV2021SR40
B1528E74399FC80E,"Other fusion of spine, Thoracic region",M4324,SpecV2021SR40
6B8FA04BC2C1E858,"Other fusion of spine, Thoracolumbar region",M4325,SpecV2021SR40
A7DF75DC42177F9A,"Other fusion of spine, Lumbar region",M4326,SpecV2021SR40
2FF523B63DD5C374,"Other fusion of spine, Lumbosacral region",M4327,SpecV2021SR40
67B0B12406BC224A,"Other fusion of spine, Sacral and sacrococcygeal region",M4328,SpecV2021SR40
AE0231FCBB6531B5,"Other fusion of spine, Site unspecified",M4329,SpecV2021SR40
704B7615EBF659B1,Recurrent atlantoaxial subluxation with myelopathy,M433,SpecV2021SR40
788C63B15D8F3D13,"Recurrent atlantoaxial subluxation with myelopathy, Multiple sites in spine",M4330,SpecV2021SR40
2ED34BCC4D7509E7,"Recurrent atlantoaxial subluxation with myelopathy, Occipito-atlanto-axial region",M4331,SpecV2021SR40
842BD3761B05295C,"Recurrent atlantoaxial subluxation with myelopathy, Cervical region",M4332,SpecV2021SR40
CDDC3FA0E03E04DA,"Recurrent atlantoaxial subluxation with myelopathy, Cervicothoracic region",M4333,SpecV2021SR40
D46A3B80A263CF9A,"Recurrent atlantoaxial subluxation with myelopathy, Thoracic region",M4334,SpecV2021SR40
EFDD6C7302328D1D,"Recurrent atlantoaxial subluxation with myelopathy, Thoracolumbar region",M4335,SpecV2021SR40
FB476526BC6DC7DA,"Recurrent atlantoaxial subluxation with myelopathy, Lumbar region",M4336,SpecV2021SR40
C9FDD0FCA3B1A7C1,"Recurrent atlantoaxial subluxation with myelopathy, Lumbosacral region",M4337,SpecV2021SR40
426CE609BA706461,"Recurrent atlantoaxial subluxation with myelopathy, Sacral and sacrococcygeal region",M4338,SpecV2021SR40
52357607A3423EFF,"Recurrent atlantoaxial subluxation with myelopathy, Site unspecified",M4339,SpecV2021SR40
26AB30281D5D7C24,Other recurrent atlantoaxial subluxation,M434,SpecV2021SR40
D8FCE601C66F143F,"Other recurrent atlantoaxial subluxation, Multiple sites in spine",M4340,SpecV2021SR40
8799EEBCE96404D4,"Other recurrent atlantoaxial subluxation, Occipito-atlanto-axial region",M4341,SpecV2021SR40
7404F1A4F63E83C5,"Other recurrent atlantoaxial subluxation, Cervical region",M4342,SpecV2021SR40
8E75B61009117D76,"Other recurrent atlantoaxial subluxation, Cervicothoracic region",M4343,SpecV2021SR40
14B0C7F108F016C1,"Other recurrent atlantoaxial subluxation, Thoracic region",M4344,SpecV2021SR40
D8950236BA462915,"Other recurrent atlantoaxial subluxation, Thoracolumbar region",M4345,SpecV2021SR40
024C5C0A2DE9E50E,"Other recurrent atlantoaxial subluxation, Lumbar region",M4346,SpecV2021SR40
E30E83283E861964,"Other recurrent atlantoaxial subluxation, Lumbosacral region",M4347,SpecV2021SR40
B5391CA603FFC877,"Other recurrent atlantoaxial subluxation, Sacral and sacrococcygeal region",M4348,SpecV2021SR40
0E6ABEA2EF7108B4,"Other recurrent atlantoaxial subluxation, Site unspecified",M4349,SpecV2021SR40
BD8AF89A7D7E5E86,Other recurrent vertebral subluxation,M435,SpecV2021SR40
D27AFB9D676B0536,"Other recurrent vertebral subluxation, Multiple sites in spine",M4350,SpecV2021SR40
74CFB7C3F8A3DC09,"Other recurrent vertebral subluxation, Occipito-atlanto-axial region",M4351,SpecV2021SR40
E3AF8353A5BFEA86,"Other recurrent vertebral subluxation, Cervical region",M4352,SpecV2021SR40
B7FA9F975E70AF27,"Other recurrent vertebral subluxation, Cervicothoracic region",M4353,SpecV2021SR40
1C872DFFF4CBAD62,"Other recurrent vertebral subluxation, Thoracic region",M4354,SpecV2021SR40
CBAE6A62ACF9F0C3,"Other recurrent vertebral subluxation, Thoracolumbar region",M4355,SpecV2021SR40
F6F24103DFF174FA,"Other recurrent vertebral subluxation, Lumbar region",M4356,SpecV2021SR40
DA5F8E240DA7A968,"Other recurrent vertebral subluxation, Lumbosacral region",M4357,SpecV2021SR40
42C2A0BDB66B85D5,"Other recurrent vertebral subluxation, Sacral and sacrococcygeal region",M4358,SpecV2021SR40
3108D2887B08E097,"Other recurrent vertebral subluxation, Site unspecified",M4359,SpecV2021SR40
8F8349DBEF3DFCF7,Torticollis,M436,SpecV2021SR40
7C6C375B052782D9,"Torticollis, Multiple sites in spine",M4360,SpecV2021SR40
715124FA41D65903,"Torticollis, Occipito-atlanto-axial region",M4361,SpecV2021SR40
CE1A2B44F68610CA,"Torticollis, Cervical region",M4362,SpecV2021SR40
618F208A6E21D727,"Torticollis, Cervicothoracic region",M4363,SpecV2021SR40
1DB912977731247B,"Torticollis, Thoracic region",M4364,SpecV2021SR40
7D8FA3E37E2499D4,"Torticollis, Thoracolumbar region",M4365,SpecV2021SR40
50471D51CE8EC1C6,"Torticollis, Lumbar region",M4366,SpecV2021SR40
CE8D49B2C25BA75E,"Torticollis, Lumbosacral region",M4367,SpecV2021SR40
8C506D9F0FD57A5E,"Torticollis, Sacral and sacrococcygeal region",M4368,SpecV2021SR40
178CF103E973B17A,"Torticollis, Site unspecified",M4369,SpecV2021SR40
C7538E44D0555F41,Other specified deforming dorsopathies,M438,SpecV2021SR40
5F031A935B1EB0FC,"Other specified deforming dorsopathies, Multiple sites in spine",M4380,SpecV2021SR40
05CE3A4C81FCC3FA,"Other specified deforming dorsopathies, Occipito-atlanto-axial region",M4381,SpecV2021SR40
8B56984A6D12502F,"Other specified deforming dorsopathies, Cervical region",M4382,SpecV2021SR40
BCAC718C2FC2D065,"Other specified deforming dorsopathies, Cervicothoracic region",M4383,SpecV2021SR40
729A8A98207925A9,"Other specified deforming dorsopathies, Thoracic region",M4384,SpecV2021SR40
2013E0D7A4E1E3F1,"Other specified deforming dorsopathies, Thoracolumbar region",M4385,SpecV2021SR40
AF19AF72D560BE48,"Other specified deforming dorsopathies, Lumbar region",M4386,SpecV2021SR40
F0C5975C7B0BC778,"Other specified deforming dorsopathies, Lumbosacral region",M4387,SpecV2021SR40
638D0147C8EE77D6,"Other specified deforming dorsopathies, Sacral and sacrococcygeal region",M4388,SpecV2021SR40
86900DDA2701B014,"Other specified deforming dorsopathies, Site unspecified",M4389,SpecV2021SR40
DB17A4D042652B2E,"Deforming dorsopathy, unspecified",M439,SpecV2021SR40
6B8B7CEADE3A11D0,"Deforming dorsopathy, unspecified, Multiple sites in spine",M4390,SpecV2021SR40
9A62286C0A45A7AC,"Deforming dorsopathy, unspecified, Occipito-atlanto-axial region",M4391,SpecV2021SR40
D91A834F1B7E41E4,"Deforming dorsopathy, unspecified, Cervical region",M4392,SpecV2021SR40
086F10EB2613FD25,"Deforming dorsopathy, unspecified, Cervicothoracic region",M4393,SpecV2021SR40
CCE91D049BA9E8BE,"Deforming dorsopathy, unspecified, Thoracic region",M4394,SpecV2021SR40
4F02BA4DDA8B95B3,"Deforming dorsopathy, unspecified, Thoracolumbar region",M4395,SpecV2021SR40
3963E931E6F6451C,"Deforming dorsopathy, unspecified, Lumbar region",M4396,SpecV2021SR40
73B884AAA54C21AF,"Deforming dorsopathy, unspecified, Lumbosacral region",M4397,SpecV2021SR40
0A61C073DE7B3F5A,"Deforming dorsopathy, unspecified, Sacral and sacrococcygeal region",M4398,SpecV2021SR40
F41F531E3649510C,"Deforming dorsopathy, unspecified, Site unspecified",M4399,SpecV2021SR40
53F99BFD50D049DF,Ankylosing spondylitis,M45,SpecV2021SR40
60775A7570875E33,"Ankylosing spondylitis, Multiple sites in spine",M450,SpecV2021SR40
06BECBA34BF715AC,"Ankylosing spondylitis, Occipito-atlanto-axial region",M451,SpecV2021SR40
89EB3FBA20EE680C,"Ankylosing spondylitis, Cervical region",M452,SpecV2021SR40
F1DD7D37BDFA1324,"Ankylosing spondylitis, Cervicothoracic region",M453,SpecV2021SR40
DA5E8621693E9E47,"Ankylosing spondylitis, Thoracic region",M454,SpecV2021SR40
B0D1919CF8E8C5C9,"Ankylosing spondylitis, Thoracolumbar region",M455,SpecV2021SR40
552B4EA1D46F3910,"Ankylosing spondylitis, Lumbar region",M456,SpecV2021SR40
5FB1C470DA1BE6AC,"Ankylosing spondylitis, Lumbosacral region",M457,SpecV2021SR40
916964E7A90245DB,"Ankylosing spondylitis, Sacral and sacrococcygeal region",M458,SpecV2021SR40
96492219A7EB55C5,"Ankylosing spondylitis, Site unspecified",M459,SpecV2021SR40
B7989F21551740E3,Other inflammatory spondylopathies,M46,SpecV2021SR40
3778CE03343FDE35,Spinal enthesopathy,M460,SpecV2021SR40
2DC88CB2BF467FA1,"Spinal enthesopathy, Multiple sites in spine",M4600,SpecV2021SR40
179C19C875AAC6A0,"Spinal enthesopathy, Occipito-atlanto-axial region",M4601,SpecV2021SR40
26977299DE8F6BF4,"Spinal enthesopathy, Cervical region",M4602,SpecV2021SR40
